date,weekday,l_count,l_food,l_drink,l_total,l_avg,d_count,d_food,d_drink,d_total,d_avg,ol_room,ol_flower,ol_other,ol_goods,ol_total,od_room,od_flower,od_other,od_goods,od_total,w_count,w_food,w_drink,w_room,w_flower,w_total,seat_fee,flower,other,goods,grand_total
2025-08-05,火,11,64790,10230,75020,6820,10,119350,33440,152790,15279,0,0,0,0,0,6600,3630,0,0,10230,0,0,0,0,0,0,6600,3630,0,0,238040
2025-08-06,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-07,木,21,98010,17050,115060,5479,13,158400,73920,232320,17870,7700,0,0,0,7700,16500,0,0,0,16500,0,0,0,0,0,0,24200,0,0,0,371580
2025-08-08,金,13,63030,4180,67210,5170,15,188100,49940,238040,15869,0,0,0,0,0,6600,10890,0,0,17490,0,0,0,0,0,0,6600,10890,0,0,322740
2025-08-09,土,21,165400,30700,196100,9338,14,143550,19910,163460,11675,0,0,0,0,0,6600,3630,0,0,10230,0,0,0,0,0,0,6600,3630,0,0,369790
2025-08-10,日,15,99640,26900,126540,8436,42,302250,200440,502690,11968,0,0,0,0,0,0,0,33000,0,33000,0,0,0,0,0,0,0,0,33000,0,662230
2025-08-11,月,26,146550,30460,177010,6808,24,316300,87290,403590,16816,5500,0,0,0,5500,17600,7260,0,0,24860,0,0,0,0,0,0,23100,7260,0,0,610960
2025-08-12,火,19,94700,29550,124250,6539,22,259490,46970,306460,13930,3300,0,0,0,3300,18700,0,0,0,18700,0,0,0,0,0,0,22000,0,0,0,452710
2025-08-13,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-14,木,23,147310,30790,178100,7743,19,183700,30690,214390,11283,6600,10000,0,0,16600,6600,3630,0,0,10230,0,0,0,0,0,0,13200,13630,0,0,419320
2025-08-15,金,11,53110,18060,71170,6470,21,235950,58190,294140,14006,0,0,0,0,0,3300,7660,0,0,10960,0,0,0,0,0,0,3300,7660,0,0,376270
2025-08-16,土,13,73700,19170,92870,7143,23,286750,31020,317770,13816,0,0,0,0,0,6600,14520,0,0,21120,0,0,0,0,0,0,6600,14520,0,0,431760
2025-08-17,日,12,62740,15220,77960,6496,21,229350,69710,299060,14240,0,0,0,0,0,3300,3630,0,0,6930,0,0,0,0,0,0,3300,3630,0,0,383950
2025-08-18,月,22,92890,31840,124730,5669,13,172690,23650,196340,15103,0,0,0,0,0,8800,7260,0,0,16060,0,0,0,0,0,0,8800,7260,0,0,337130
2025-08-19,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-20,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-21,木,24,119310,38850,158160,6590,6,74250,6710,80960,13493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239120
2025-08-22,金,15,72930,5720,78650,5243,33,495000,99000,594000,18000,0,0,0,0,0,0,0,3630,0,3630,0,0,0,0,0,0,0,0,3630,0,676280
2025-08-23,土,24,157740,27940,185680,7736,24,308270,64560,372830,15534,8800,0,0,0,8800,6600,7260,0,0,13860,0,0,0,0,0,0,15400,7260,0,0,581170
2025-08-24,日,14,102300,10670,112970,8069,16,187120,46150,233270,14579,7700,0,0,0,7700,0,7920,0,0,7920,0,0,0,0,0,0,7700,7920,0,0,361860
2025-08-25,月,21,92070,18260,110330,5253,12,118800,11990,130790,10899,3300,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,244420
2025-08-26,火,16,86680,21230,107910,6744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107910
2025-08-27,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-08-28,木,14,72380,9680,82060,5861,23,250250,70190,320440,13932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402500
2025-08-29,金,43,270800,61200,332000,7720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332000
2025-08-30,土,18,121110,32560,153670,8537,19,215850,50770,266620,14032,3300,3630,0,0,6930,13200,21010,0,0,34210,0,0,0,0,0,0,16500,24640,0,0,461430
2025-08-31,日,19,140140,22330,162470,8551,9,112200,21580,133780,14864,0,3630,0,0,3630,8800,0,0,0,8800,0,0,0,0,0,0,8800,3630,0,0,308680
2025-09-01,月,19,82060,15800,97860,5150,11,145200,22220,167420,15220,0,0,0,0,0,3300,0,0,0,3300,0,0,0,0,0,0,3300,0,0,0,268580
2025-09-02,火,15,69280,12550,81830,5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81830
2025-09-03,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-04,木,18,91300,19910,111210,6178,2,33000,6380,39380,19690,5500,0,0,0,5500,3300,0,0,0,3300,0,0,0,0,0,0,8800,0,0,0,159390
2025-09-05,金,14,71060,5940,77000,5500,9,117700,45100,162800,18088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239800
2025-09-06,土,9,50490,5940,56430,6270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,249250,46700,0,0,295950,0,0,0,0,352380
2025-09-07,日,22,129140,22550,151690,6895,18,226050,51150,277200,15400,3300,0,0,0,3300,6600,3630,0,0,10230,0,0,0,0,0,0,9900,3630,0,0,442420
2025-09-08,月,16,74140,16720,90860,5678,2,26400,1540,27940,13970,4400,0,0,0,4400,0,0,0,0,0,0,0,0,0,0,0,4400,0,0,0,123200
2025-09-09,火,43,176400,3080,179480,4173,12,146800,95140,241940,20161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421420
2025-09-10,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-11,木,8,34600,11850,46450,5806,49,357750,143000,500750,10219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547200
2025-09-12,金,23,96400,2750,99150,4310,22,237300,58280,295580,13435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394730
2025-09-13,土,60,358400,176130,534530,8908,21,233090,58680,291770,13893,13200,0,0,0,13200,17600,3630,0,0,21230,0,0,0,0,0,0,30800,3630,0,0,860730
2025-09-14,日,51,368200,92250,460450,9028,19,232100,84530,316630,16664,0,0,0,0,0,6600,7260,0,0,13860,0,0,0,0,0,0,6600,7260,0,0,790940
2025-09-15,月,16,104500,39600,144100,9006,15,204600,50050,254650,16976,0,0,0,0,0,15400,0,0,0,15400,0,0,0,0,0,0,15400,0,0,0,414150
2025-09-16,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-17,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-18,木,25,121900,54650,176550,7062,8,81400,42400,123800,15475,0,0,0,0,0,6600,0,0,0,6600,0,0,0,0,0,0,6600,0,0,0,306950
2025-09-19,金,37,154000,44210,198210,5357,3,34650,14960,49610,16536,5500,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,0,253320
2025-09-20,土,26,142340,43450,185790,7145,11,144950,26290,171240,15567,0,0,0,0,0,6600,3630,0,0,10230,0,0,0,0,0,0,6600,3630,0,0,367260
2025-09-21,日,27,166100,34100,200200,7414,6,75350,11440,86790,14465,11000,0,0,0,11000,6600,10890,0,0,17490,0,0,0,0,0,0,17600,10890,0,0,315480
2025-09-22,月,10,54000,9580,63580,6358,22,242800,60370,303170,13780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366750
2025-09-23,火,20,131340,21890,153230,7661,23,237600,62990,300590,13069,0,0,0,0,0,3300,0,0,0,3300,0,0,0,0,0,0,3300,0,0,0,457120
2025-09-24,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-09-25,木,15,80550,18330,98880,6592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98880
2025-09-26,金,23,99950,36890,136840,5949,18,206450,29040,235490,13082,0,0,0,0,0,3300,3630,0,0,6930,0,0,0,0,0,0,3300,3630,0,0,379260
2025-09-27,土,27,127710,20570,148280,5491,18,224400,52470,276870,15381,9900,0,0,0,9900,6600,7260,0,0,13860,0,0,0,0,0,0,16500,7260,0,0,448910
2025-09-28,日,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,435070,72000,0,0,507070,0,0,0,0,507070
2025-09-29,月,17,98130,17490,115620,6801,10,94800,23980,118780,11878,3300,0,0,0,3300,12100,0,0,0,12100,0,0,0,0,0,0,15400,0,0,0,249800
2025-09-30,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-01,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-02,木,16,74800,10560,85360,5335,21,300500,143480,443980,21141,3300,0,0,0,3300,22000,13630,0,0,35630,0,0,0,0,0,0,25300,13630,0,0,568270
2025-10-03,金,8,37400,2750,40150,5018,23,199000,82300,281300,12230,0,0,0,0,0,0,0,55000,0,55000,0,0,0,0,0,0,0,0,55000,0,376450
2025-10-04,土,16,92300,12870,105170,6573,17,204600,47520,252120,14830,0,0,0,0,0,6600,10890,0,0,17490,0,0,0,0,0,0,6600,10890,0,0,374780
2025-10-05,日,21,152350,35090,187440,8925,29,217570,104370,321940,11101,16500,0,0,0,16500,8800,0,0,0,8800,0,0,0,0,0,0,25300,0,0,0,534680
2025-10-06,月,11,47630,16720,64350,5850,4,37400,11440,48840,12210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113190
2025-10-07,火,8,33440,990,34430,4303,16,129100,52560,181660,11353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216090
2025-10-08,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-09,木,14,79020,9240,88260,6304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88260
2025-10-10,金,26,133220,47670,180890,6957,11,119900,19470,139370,12670,0,0,0,0,0,0,3630,0,0,3630,0,0,0,0,0,0,0,3630,0,0,323890
2025-10-11,土,47,262300,85150,347450,7392,21,242550,59510,302060,14383,0,0,0,0,0,3300,7260,0,0,10560,0,0,0,0,0,0,3300,7260,0,0,660070
2025-10-12,日,6,42900,5940,48840,8140,0,0,0,0,0,4400,0,0,0,4400,0,0,0,0,0,52,431200,205110,0,0,636310,4400,0,0,0,689550
2025-10-13,月,25,127980,41690,169670,6786,13,156200,21890,178090,13699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347760
2025-10-14,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-15,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16,木,39,140900,47800,188700,4838,25,264850,50380,315230,12609,0,0,0,0,0,22000,3630,0,0,25630,0,0,0,0,0,0,22000,3630,0,0,529560
2025-10-17,金,15,60830,9900,70730,4715,16,194850,66520,261370,16335,0,0,0,0,0,16500,3630,0,0,20130,0,0,0,0,0,0,16500,3630,0,0,352230
2025-10-18,土,9,58410,20020,78430,8714,12,168300,35530,203830,16985,0,0,0,0,0,0,5000,0,0,5000,0,0,0,0,0,0,0,5000,0,0,287260
2025-10-19,日,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,576500,111100,0,0,687600,0,0,0,0,687600
2025-10-20,月,8,32780,6600,39380,4922,18,203060,59270,262330,14573,0,0,0,0,0,3300,6050,0,0,9350,0,0,0,0,0,0,3300,6050,0,0,311060
2025-10-21,火,16,78200,14640,92840,5802,4,48950,12100,61050,15262,0,0,0,0,0,3300,3630,0,0,6930,0,0,0,0,0,0,3300,3630,0,0,160820
2025-10-22,水,0,0,0,0,0,32,224000,96000,320000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000
2025-10-23,木,26,144100,2640,146740,5643,6,75900,7290,83190,13865,0,0,0,0,0,3300,0,0,0,3300,0,0,0,0,0,0,3300,0,0,0,233230
2025-10-24,金,36,126000,43370,169370,4704,2,14300,1540,15840,7920,0,0,0,0,0,3300,0,0,0,3300,0,0,0,0,0,0,3300,0,0,0,188510
2025-10-25,土,10,57640,13090,70730,7073,20,249700,73450,323150,16157,0,0,0,0,0,6600,20460,0,0,27060,0,0,0,0,0,0,6600,20460,0,0,420940
2025-10-26,日,19,127260,28610,155870,8203,23,315150,67690,382840,16645,0,0,0,0,0,3300,7260,0,0,10560,0,0,0,0,0,0,3300,7260,0,0,549270
2025-10-27,月,12,51480,7810,59290,4940,6,63800,13750,77550,12925,0,0,0,0,0,3300,0,0,0,3300,0,0,0,0,0,0,3300,0,0,0,140140
2025-10-28,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-30,木,8,39700,15740,55440,6930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55440
2025-10-31,金,17,86570,20000,106570,6268,9,148500,31500,180000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286570
2025-11-01,土,3,15510,3080,18590,6196,16,160600,21010,181610,11350,0,0,0,0,0,6600,3630,0,0,10230,0,0,0,0,0,0,6600,3630,0,0,210430
2025-11-02,日,0,0,0,0,0,18,171600,43890,215490,11971,0,0,0,0,0,6600,0,0,0,6600,0,0,0,0,0,0,6600,0,0,0,222090
2025-11-03,月,20,126390,30910,157300,7865,14,139700,26070,165770,11840,4400,3630,0,0,8030,6600,9680,0,0,16280,0,0,0,0,0,0,11000,13310,0,0,347380
2025-11-04,火,6,31680,7480,39160,6526,7,61050,22880,83930,11990,3300,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,126390
2025-11-05,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-06,木,38,168850,33110,201960,5314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201960
2025-11-07,金,15,94710,11440,106150,7076,12,114950,133930,248880,20740,6600,0,0,0,6600,0,0,0,0,0,0,0,0,0,0,0,6600,0,0,0,361630
2025-11-08,土,14,85690,14410,100100,7150,64,579700,164300,744000,11625,3300,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,847400
2025-11-09,日,18,114950,28350,143300,7961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143300
2025-11-10,月,20,107910,16940,124850,6242,4,66000,31600,97600,24400,0,0,0,0,0,0,7000,0,0,7000,0,0,0,0,0,0,0,7000,0,0,229450
2025-11-11,火,0,0,0,0,0,86,1085250,258000,1343250,15619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343250
2025-11-12,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-13,木,27,94500,41410,135910,5033,4,41250,11440,52690,13172,0,0,0,0,0,3300,3630,0,0,6930,0,0,0,0,0,0,3300,3630,0,0,195530
2025-11-14,金,40,142200,57600,199800,4995,12,98220,23532,121752,10146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321552
2025-11-15,土,4,24530,6930,31460,7865,66,638700,174900,813600,12327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845060
2025-11-16,日,9,57750,15290,73040,8115,6,63250,19030,82280,13713,0,0,0,0,0,6600,3630,0,0,10230,0,0,0,0,0,0,6600,3630,0,0,165550
2025-11-17,月,23,80500,26190,106690,4638,9,63000,27000,90000,10000,0,0,0,0,0,9900,0,0,0,9900,0,0,0,0,0,0,9900,0,0,0,206590
2025-11-18,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-19,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-20,木,15,99000,13420,112420,7494,3,164450,19550,184000,61333,3300,3630,0,0,6930,0,0,0,0,0,0,0,0,0,0,0,3300,3630,0,0,303350
2025-11-21,金,22,127400,20000,147400,6700,9,134200,54450,188650,20961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336050
2025-11-22,土,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,309000,90000,0,0,399000,0,0,0,0,399000
2025-11-23,日,27,176000,31020,207020,7667,22,257400,70620,328020,14910,4400,0,0,0,4400,3300,10890,0,0,14190,0,0,0,0,0,0,7700,10890,0,0,553630
2025-11-24,月,13,81070,20460,101530,7810,7,74800,7810,82610,11801,2200,0,0,0,2200,11000,0,0,0,11000,0,0,0,0,0,0,13200,0,0,0,197340
2025-11-25,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-26,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-27,木,8,40040,6710,46750,5843,8,79950,22330,102280,12785,3300,0,0,0,3300,6600,3630,0,0,10230,0,0,0,0,0,0,9900,3630,0,0,162560
2025-11-28,金,31,102400,30640,133040,4291,4,37400,15400,52800,13200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185840
2025-11-29,土,15,91630,30690,122320,8154,62,579700,164300,744000,12000,5500,0,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,0,871820
2025-11-30,日,4,24090,19360,43450,10862,6,71500,19800,91300,15216,0,0,0,0,0,3300,7260,0,0,10560,0,0,0,0,0,0,3300,7260,0,0,145310
2025-12-01,月,33,448800,66792,515592,15624,2,33000,2860,35860,17930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551452
2025-12-02,火,20,82500,16170,98670,4933,4,50248,6710,56958,14239,0,0,0,0,0,3300,3630,0,0,6930,0,0,0,0,0,0,3300,3630,0,0,162558
2025-12-03,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-04,木,6,25740,7920,33660,5610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33660
2025-12-05,金,11,64130,15620,79750,7250,2,18700,2200,20900,10450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100650
2025-12-06,土,8,38940,11550,50490,6311,0,0,0,0,0,3300,0,0,0,3300,0,0,0,0,0,34,610070,403660,0,0,1013730,3300,0,0,0,1067520
2025-12-07,日,39,127500,59560,187060,4796,6,62150,19360,81510,13585,0,0,0,0,0,3300,3630,0,0,6930,0,0,0,0,0,0,3300,3630,0,0,275500
2025-12-08,月,9,45210,3850,49060,5451,2,22550,4180,26730,13365,0,0,0,0,0,3300,3630,0,0,6930,0,0,0,0,0,0,3300,3630,0,0,82720
2025-12-09,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-10,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-11,木,4,22000,8250,30250,7562,17,311100,51000,362100,21300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392350
2025-12-12,金,12,60900,14460,75360,6280,23,285450,54010,339460,14759,0,0,0,0,0,17600,17930,0,0,35530,0,0,0,0,0,0,17600,17930,0,0,450350
2025-12-13,土,15,93390,8580,101970,6798,16,187110,214420,401530,25095,7700,0,0,0,7700,3300,0,0,0,3300,0,0,0,0,0,0,11000,0,0,0,514500
2025-12-14,日,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,672750,183000,0,0,855750,0,0,0,0,855750
2025-12-15,月,0,0,0,0,0,4,40370,9900,50270,12567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50270
2025-12-16,火,10,51700,12540,64240,6424,17,183700,57860,241560,14209,0,0,0,0,0,15400,3630,0,0,19030,0,0,0,0,0,0,15400,3630,0,0,324830
2025-12-17,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-18,木,11,60170,5940,66110,6010,36,375500,112100,487600,13544,3300,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,3300,0,0,0,557010
2025-12-19,金,14,62300,24370,86670,6190,8,125400,19470,144870,18108,0,0,0,0,0,6600,0,0,0,6600,0,0,0,0,0,0,6600,0,0,0,238140
2025-12-20,土,25,174450,30810,205260,8210,24,396000,65670,461670,19236,6600,0,0,0,6600,6600,0,0,0,6600,0,0,0,0,0,0,13200,0,0,0,680130
2025-12-21,日,20,143000,42460,185460,9273,25,416570,59290,475860,19034,3300,0,0,0,3300,6600,0,0,0,6600,0,0,0,0,0,0,9900,0,0,0,671220
2025-12-22,月,9,64350,10340,74690,8298,10,161700,18040,179740,17974,0,0,0,0,0,11000,9680,0,0,20680,0,0,0,0,0,0,11000,9680,0,0,275110
2025-12-23,火,14,100100,35640,135740,9695,24,396000,66770,462770,19282,0,0,0,0,0,6600,0,0,0,6600,0,0,0,0,0,0,6600,0,0,0,605110
2025-12-24,水,26,189970,42130,232100,8926,28,470140,82530,552670,19738,8800,0,0,0,8800,6600,8000,0,0,14600,0,0,0,0,0,0,15400,8000,0,0,808170
2025-12-25,木,35,248380,58630,307010,8771,35,577500,89860,667360,19067,11000,0,0,0,11000,26400,0,0,0,26400,0,0,0,0,0,0,37400,0,0,0,1011770
2025-12-26,金,14,118152,33450,151602,10828,26,420850,82720,503570,19368,0,0,0,0,0,3300,4400,0,0,7700,0,0,0,0,0,0,3300,4400,0,0,662872
2025-12-27,土,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-28,日,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-29,月,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-30,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-31,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,1706000,0,0,0,1706000,1706000
2026-01-01,木,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-02,金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-03,土,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-04,日,17,95810,28380,124190,7305,14,158510,62850,221360,15811,3300,0,0,0,3300,11000,0,0,0,11000,0,0,0,0,0,0,14300,0,0,0,359850
2026-01-05,月,8,44000,3740,47740,5967,8,94050,23320,117370,14671,0,0,0,0,0,3300,0,0,0,3300,0,0,0,0,0,0,3300,0,0,0,168410
2026-01-06,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-07,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-08,木,9,49170,8800,57970,6441,6,67100,13310,80410,13401,0,0,0,0,0,12100,0,0,0,12100,0,0,0,0,0,0,12100,0,0,0,150480
2026-01-09,金,5,21890,4290,26180,5236,16,166700,59720,226420,14151,0,0,0,0,0,6600,0,0,0,6600,0,0,0,0,0,0,6600,0,0,0,259200
2026-01-10,土,5,32670,3080,35750,7150,10,100650,7920,108570,10857,0,0,0,0,0,6600,3630,0,0,10230,0,0,0,0,0,0,6600,3630,0,0,154550
2026-01-11,日,13,67980,108830,176810,13600,4,65000,10200,75200,18800,0,0,33000,0,33000,3300,70000,0,0,73300,0,0,0,0,0,0,3300,70000,33000,0,358310
2026-01-12,月,39,166300,113050,279350,7162,4,40700,6710,47410,11852,0,0,88000,0,88000,3300,0,0,0,3300,0,0,0,0,0,0,3300,0,88000,0,418060
2026-01-13,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-14,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-15,木,2,14300,1760,16060,8030,2,23100,1540,24640,12320,0,0,0,0,0,3300,0,0,0,3300,0,0,0,0,0,0,3300,0,0,0,44000
2026-01-16,金,11,55550,4730,60280,5480,9,120450,47190,167640,18626,0,0,0,0,0,3300,7150,0,0,10450,0,0,0,0,0,0,3300,7150,0,0,238370
2026-01-17,土,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,320000,80000,0,0,400000,0,0,0,0,400000
2026-01-18,日,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,214500,138930,6600,0,393030,6600,0,33000,0,393030
2026-01-19,月,27,114640,2530,117170,4339,12,123750,39210,162960,13580,0,0,0,0,0,3300,0,0,0,3300,0,0,0,0,0,0,3300,0,0,0,283430
2026-01-20,火,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-22,木,10,46420,17270,63690,6369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63690
2026-01-23,金,9,41250,14080,55330,6147,10,155100,36300,191400,19140,0,0,0,0,0,16500,0,0,0,16500,0,0,0,0,0,0,16500,0,0,0,263230
2026-01-24,土,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,320000,80000,0,0,400000,0,0,0,0,400000
